cpus=16
 search_disk_ind-5779  [015]  4624.024482: funcgraph_entry:        9.056 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.025999: funcgraph_entry:        8.521 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.027151: funcgraph_entry:        8.267 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.028440: funcgraph_entry:        8.445 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.029749: funcgraph_entry:        9.253 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.031017: funcgraph_entry:        8.496 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.032336: funcgraph_entry:        8.749 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.034203: funcgraph_entry:        8.733 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.035386: funcgraph_entry:        8.292 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.036890: funcgraph_entry:        7.987 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.038181: funcgraph_entry:        8.492 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.039432: funcgraph_entry:        8.295 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.040855: funcgraph_entry:        8.585 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.042019: funcgraph_entry:        7.954 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.043237: funcgraph_entry:        8.197 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.044473: funcgraph_entry:        8.204 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.045851: funcgraph_entry:        7.982 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.047072: funcgraph_entry:        8.122 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.048294: funcgraph_entry:        8.034 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.049599: funcgraph_entry:        8.262 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.050857: funcgraph_entry:        7.586 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.052055: funcgraph_entry:        7.829 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.053226: funcgraph_entry:        7.357 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.054442: funcgraph_entry:        7.925 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.055902: funcgraph_entry:        7.649 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.056910: funcgraph_entry:        7.460 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.058292: funcgraph_entry:        8.339 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.059624: funcgraph_entry:      + 23.102 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.060898: funcgraph_entry:        7.353 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.062026: funcgraph_entry:        7.751 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.063877: funcgraph_entry:        8.540 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.064960: funcgraph_entry:        7.332 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.066135: funcgraph_entry:        7.256 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.067368: funcgraph_entry:        7.598 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.068682: funcgraph_entry:        7.425 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.069821: funcgraph_entry:        7.221 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.071110: funcgraph_entry:        7.694 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.072303: funcgraph_entry:        8.214 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.073542: funcgraph_entry:        7.927 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.074738: funcgraph_entry:        7.459 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.075910: funcgraph_entry:        7.934 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.077449: funcgraph_entry:        8.117 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.078761: funcgraph_entry:        7.967 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.079985: funcgraph_entry:        8.222 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.081199: funcgraph_entry:        7.792 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.082649: funcgraph_entry:        7.962 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.084067: funcgraph_entry:        8.111 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.085215: funcgraph_entry:        7.389 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.086415: funcgraph_entry:        8.507 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.088149: funcgraph_entry:        8.407 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.089280: funcgraph_entry:        8.237 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.090639: funcgraph_entry:        9.682 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.091910: funcgraph_entry:        8.149 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.093138: funcgraph_entry:        8.347 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.094384: funcgraph_entry:        8.234 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.095701: funcgraph_entry:        8.528 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.096878: funcgraph_entry:        8.162 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.098173: funcgraph_entry:        8.305 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.099400: funcgraph_entry:        8.084 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.101338: funcgraph_entry:      + 10.055 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.102424: funcgraph_entry:        8.433 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.103892: funcgraph_entry:        8.287 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.105122: funcgraph_entry:        8.480 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.106283: funcgraph_entry:        7.982 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.107609: funcgraph_entry:        7.841 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.108886: funcgraph_entry:        8.054 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.110087: funcgraph_entry:        7.894 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.111244: funcgraph_entry:        8.314 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.112444: funcgraph_entry:        7.653 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.113825: funcgraph_entry:        8.234 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.114994: funcgraph_entry:        8.506 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.116230: funcgraph_entry:        8.448 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.117418: funcgraph_entry:        7.994 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.118714: funcgraph_entry:        8.502 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.119899: funcgraph_entry:        7.717 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.121302: funcgraph_entry:        7.964 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.122345: funcgraph_entry:        7.629 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.123643: funcgraph_entry:        8.103 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.125013: funcgraph_entry:        7.571 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.126230: funcgraph_entry:        7.963 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.127416: funcgraph_entry:        8.190 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.128712: funcgraph_entry:        8.122 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.130093: funcgraph_entry:        7.836 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.131177: funcgraph_entry:        7.731 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.132320: funcgraph_entry:        7.574 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.133585: funcgraph_entry:        7.534 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.134810: funcgraph_entry:        9.928 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.135982: funcgraph_entry:        7.481 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.137155: funcgraph_entry:        8.212 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.138333: funcgraph_entry:        7.553 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.139649: funcgraph_entry:        7.355 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.140885: funcgraph_entry:        7.765 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.142097: funcgraph_entry:        7.808 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.143316: funcgraph_entry:        7.497 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.144597: funcgraph_entry:        8.393 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.145848: funcgraph_entry:        7.612 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.147031: funcgraph_entry:        7.916 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.148200: funcgraph_entry:        7.391 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.149453: funcgraph_entry:        7.911 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.150756: funcgraph_entry:        7.306 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.152152: funcgraph_entry:        7.442 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.153161: funcgraph_entry:        7.620 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.154580: funcgraph_entry:        9.478 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.155892: funcgraph_entry:        8.522 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.157165: funcgraph_entry:        8.084 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.158376: funcgraph_entry:        8.676 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.159649: funcgraph_entry:        9.409 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.160998: funcgraph_entry:        8.379 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.162241: funcgraph_entry:        8.317 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.163350: funcgraph_entry:        8.056 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.164697: funcgraph_entry:        8.872 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.165869: funcgraph_entry:        8.226 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.167140: funcgraph_entry:        7.934 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.168368: funcgraph_entry:        8.804 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.169685: funcgraph_entry:        8.435 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.170849: funcgraph_entry:        8.517 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.172157: funcgraph_entry:        8.312 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.173409: funcgraph_entry:        8.949 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.174736: funcgraph_entry:        8.194 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.175991: funcgraph_entry:        9.042 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.177161: funcgraph_entry:        8.154 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.178390: funcgraph_entry:        7.936 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.179710: funcgraph_entry:        8.058 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.180927: funcgraph_entry:        8.052 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.182217: funcgraph_entry:        9.006 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.183403: funcgraph_entry:        8.070 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.184970: funcgraph_entry:        8.445 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.185864: funcgraph_entry:        7.824 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.187141: funcgraph_entry:        7.697 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.188406: funcgraph_entry:        7.888 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.189670: funcgraph_entry:        8.111 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.190868: funcgraph_entry:        7.124 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.192066: funcgraph_entry:        8.145 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.193334: funcgraph_entry:        8.247 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.194568: funcgraph_entry:        7.839 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.195861: funcgraph_entry:        7.523 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.196987: funcgraph_entry:        7.370 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.198221: funcgraph_entry:        7.750 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.199450: funcgraph_entry:        7.827 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.200749: funcgraph_entry:        7.295 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.201897: funcgraph_entry:        7.508 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.203105: funcgraph_entry:        7.912 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.204386: funcgraph_entry:        7.941 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.205699: funcgraph_entry:        7.597 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.206862: funcgraph_entry:        7.286 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.208103: funcgraph_entry:        7.637 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.209327: funcgraph_entry:        7.600 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.210644: funcgraph_entry:        7.914 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.211882: funcgraph_entry:        7.412 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.213085: funcgraph_entry:        8.464 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.214271: funcgraph_entry:      + 23.414 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.215585: funcgraph_entry:        7.863 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.217033: funcgraph_entry:        7.276 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.218076: funcgraph_entry:        7.975 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.219322: funcgraph_entry:        8.948 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.220650: funcgraph_entry:        8.177 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.222008: funcgraph_entry:        8.372 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.223128: funcgraph_entry:        8.652 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.224400: funcgraph_entry:        9.099 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.225709: funcgraph_entry:        8.414 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.226926: funcgraph_entry:        8.811 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.228170: funcgraph_entry:        8.416 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.229395: funcgraph_entry:        9.237 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.230731: funcgraph_entry:        8.560 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.232183: funcgraph_entry:        9.081 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.233389: funcgraph_entry:        8.476 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.234684: funcgraph_entry:        8.295 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.235923: funcgraph_entry:        8.294 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.237174: funcgraph_entry:        8.177 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.238422: funcgraph_entry:        8.476 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.239785: funcgraph_entry:        8.295 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.240984: funcgraph_entry:        8.303 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.242222: funcgraph_entry:        8.222 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.243476: funcgraph_entry:        8.589 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.244803: funcgraph_entry:        8.326 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.246049: funcgraph_entry:        8.192 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.247253: funcgraph_entry:        7.986 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.248698: funcgraph_entry:        7.692 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.249668: funcgraph_entry:        7.394 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.250920: funcgraph_entry:        7.966 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.252188: funcgraph_entry:        7.340 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.253433: funcgraph_entry:        7.463 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.254740: funcgraph_entry:        7.296 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.255881: funcgraph_entry:        7.855 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.257252: funcgraph_entry:        7.777 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.258682: funcgraph_entry:        8.503 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.259704: funcgraph_entry:        7.457 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.260947: funcgraph_entry:        7.738 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.262136: funcgraph_entry:        8.233 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.263405: funcgraph_entry:        7.961 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.264710: funcgraph_entry:        7.566 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.265875: funcgraph_entry:        7.196 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.267143: funcgraph_entry:        8.033 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.268309: funcgraph_entry:        8.074 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.269606: funcgraph_entry:        7.658 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.270864: funcgraph_entry:        7.308 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.272056: funcgraph_entry:        7.647 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.273207: funcgraph_entry:        7.585 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.274419: funcgraph_entry:        7.688 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.275760: funcgraph_entry:        7.293 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.276990: funcgraph_entry:        7.393 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.278172: funcgraph_entry:        7.840 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.279351: funcgraph_entry:        7.433 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.280858: funcgraph_entry:      + 10.055 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.281857: funcgraph_entry:        7.901 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.283261: funcgraph_entry:      + 15.341 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.284433: funcgraph_entry:        8.577 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.285731: funcgraph_entry:        8.682 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.287042: funcgraph_entry:        8.355 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.288228: funcgraph_entry:        8.488 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.289543: funcgraph_entry:        8.757 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.290798: funcgraph_entry:        8.334 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.292005: funcgraph_entry:        8.813 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.293228: funcgraph_entry:        8.828 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.294453: funcgraph_entry:        8.254 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.295936: funcgraph_entry:        8.722 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.297150: funcgraph_entry:        9.851 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.298357: funcgraph_entry:        8.770 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.299721: funcgraph_entry:        8.405 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.300860: funcgraph_entry:        8.528 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.302151: funcgraph_entry:        8.364 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.303351: funcgraph_entry:        9.175 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.304650: funcgraph_entry:        8.273 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.306049: funcgraph_entry:        8.089 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.307144: funcgraph_entry:        8.018 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.308336: funcgraph_entry:        8.392 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.309611: funcgraph_entry:        7.983 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.310870: funcgraph_entry:        8.323 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.312241: funcgraph_entry:        8.979 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.313411: funcgraph_entry:        8.259 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.314627: funcgraph_entry:        7.450 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.315867: funcgraph_entry:        7.479 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.317075: funcgraph_entry:        7.747 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.318294: funcgraph_entry:        7.778 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.319494: funcgraph_entry:        8.043 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.320781: funcgraph_entry:        8.147 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.321993: funcgraph_entry:        8.143 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.323146: funcgraph_entry:        7.832 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.324399: funcgraph_entry:        7.836 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.325718: funcgraph_entry:        7.832 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.326889: funcgraph_entry:        8.362 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.328150: funcgraph_entry:        7.601 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.329328: funcgraph_entry:        7.871 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.330669: funcgraph_entry:        8.147 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.331941: funcgraph_entry:        7.556 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.333125: funcgraph_entry:        7.620 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.334316: funcgraph_entry:        8.245 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.335573: funcgraph_entry:        8.075 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.336836: funcgraph_entry:        7.471 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.338031: funcgraph_entry:        7.531 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.339210: funcgraph_entry:        7.951 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.340400: funcgraph_entry:        7.778 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.341689: funcgraph_entry:        7.878 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.342924: funcgraph_entry:        7.882 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.344222: funcgraph_entry:        7.574 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.345309: funcgraph_entry:        7.814 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.346460: funcgraph_entry:        8.104 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.347870: funcgraph_entry:        8.934 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.349065: funcgraph_entry:        8.619 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.350321: funcgraph_entry:        8.460 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.351649: funcgraph_entry:        8.319 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.352822: funcgraph_entry:      + 10.854 us  |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.354144: funcgraph_entry:        8.087 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.355350: funcgraph_entry:        8.272 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.356670: funcgraph_entry:        8.342 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.358013: funcgraph_entry:        8.863 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.359127: funcgraph_entry:        8.662 us   |  blk_mq_complete_request();
 search_disk_ind-5779  [015]  4624.360548: funcgraph_entry:        8.540 us   |  blk_mq_complete_request();
